id,x,y
345,-0.58755,0.07317
346,-0.5742,0.07971
347,-0.08015,0.14525
348,-0.37431,0.08679
349,0.25066,0.37542
350,-0.5875,0.05652
351,-0.39054,0.06239
352,-0.07112,0.06739
353,-0.57294,0.0777
354,-0.23397,0.10018
355,-0.37083,0.06476
356,-0.58658,0.06426
357,0.16453,0.24667
358,-0.19672,0.04093
359,-0.40187,0.03622
360,-0.9432,0.78773
361,-0.96668,0.81503
362,-0.81446,0.54997
363,-0.73475,0.31725
364,-0.90397,0.66258
365,-0.86259,0.54226
366,-0.81193,0.56089
367,-0.91637,0.85084
368,-0.92811,0.6548
369,-0.78592,0.43051
370,-0.9405,0.66426
371,-0.92442,0.51253
372,-0.83142,0.42072
373,-0.94216,0.66505
374,-0.6645,0.24095
375,-0.92181,0.52209
376,-0.96161,0.79635
377,-0.91448,0.67474
378,-0.95622,0.78788
379,-0.81838,0.55442
380,-0.92074,0.65877
381,-0.92911,0.5231
382,-0.92334,0.81902
383,-0.7925,0.41691
384,-0.82693,0.5549
385,-0.9307,0.51678
386,-0.79454,0.41209
387,-0.81485,0.55876
388,-0.82651,0.55496
389,-0.93303,0.66687
390,-0.49909,-0.12555
391,-0.34669,-0.05405
392,-0.37189,-0.19178
393,-0.22752,-0.09577
394,-0.23087,-0.1135
395,-0.21207,-0.22772
396,-0.23553,-0.10767
397,-0.34926,-0.05962
398,-0.36375,-0.09862
399,-0.22214,-0.10016
400,-0.53585,-0.08422
401,-0.51807,-0.09074
402,-0.4861,-0.09048
403,-0.24157,-0.21244
404,-0.37104,-0.15184
405,-0.49267,-0.09567
406,-0.23098,-0.12465
407,-0.49959,-0.10017
408,-0.23634,-0.10086
409,-0.38016,-0.17562
410,-0.2346,-0.17762
411,-0.37461,-0.17311
412,-0.37118,-0.15596
413,-0.61941,-0.06163
414,-0.37383,-0.16957
415,-0.23515,-0.1299
416,-0.23564,-0.20178
417,-0.49002,-0.10053
418,-0.49969,-0.07995
419,-0.52317,-0.07767
420,0.56385,0.87356
421,0.12675,-0.09847
422,0.34342,0.06437
423,0.3431,0.83939
424,0.47294,0.74796
425,0.32614,1.04401
426,-0.7769,0.27534
427,0.31783,0.07586
428,-0.73529,0.0986
429,0.3274,0.5036
430,-0.10207,-0.16346
431,0.32412,0.52023
432,0.31841,0.2379
433,0.47708,0.77746
434,-0.75608,0.11519
435,0.08114,-0.09363
436,0.70619,0.68473
437,0.2051,0.42828
438,0.54951,0.80094
439,0.39803,0.41687
440,0.24469,0.37904
441,0.44581,0.94953
442,0.45941,0.61546
443,0.45621,0.91823
444,0.47415,0.76056
445,0.52644,0.73982
446,-0.2341,0.0344
447,0.58335,0.92611
448,-0.80469,0.23566
449,0.43203,0.90617
450,0.23102,0.94259
451,-0.33071,0.65561
452,0.29285,0.68104
453,0.31023,0.66891
454,0.31179,0.82674
455,-0.63514,0.2226
456,0.33139,0.49792
457,-0.48913,0.22106
458,0.29264,0.52184
459,0.38277,0.37164
460,0.1305,0.81303
461,0.28096,0.52887
462,0.1034,0.68512
463,0.34827,1.01829
464,0.14391,0.64566
465,-0.68529,0.15133
466,0.30378,0.64124
467,0.29716,0.83373
468,0.24672,0.94159
469,0.46217,0.88923
470,0.275,0.35963
471,0.15917,0.79139
472,0.22483,1.13927
473,-0.03311,0.93048
474,0.46579,0.58751
475,0.33216,0.81856
476,0.5863,0.73046
477,0.42326,0.63878
478,0.29157,0.24449
479,0.18716,0.6198
480,0.15472,1.11033
481,0.31405,1.05444
482,0.20244,0.7887
483,0.33004,1.02968
484,0.27484,1.01414
485,0.12989,0.67723
486,-0.08457,0.80172
487,0.21958,0.9063
488,0.19644,0.99022
489,-0.06761,0.92362
490,0.29987,0.66514
491,0.34559,0.80514
492,-0.56045,0.81918
493,0.02002,1.06933
494,0.09558,0.82343
495,-0.48323,0.23881
496,-0.07442,0.79886
497,0.21127,0.77363
498,0.4192,0.62655
499,0.11908,0.81583
500,0.24331,0.78831
501,0.10819,0.68631
502,0.28967,1.04436
503,0.2827,0.88975
504,0.01839,0.78803
505,0.21183,0.75477
506,0.07762,0.80884
507,0.12328,1.12694
508,0.01174,0.77365
509,0.18807,0.76853
510,0.15801,0.63668
511,0.00477,0.78697
512,0.14848,1.15823
513,0.11298,1.17038
514,-0.08949,0.80467
515,0.09884,0.83805
516,0.14161,1.03334
517,0.08506,0.91815
518,0.09427,1.28325
519,0.21856,0.93199
520,-0.16333,0.71501
521,0.13611,0.62522
522,0.24805,1.0917
523,-0.08915,0.79829
524,-0.00301,1.05678
525,-0.50634,0.8153
526,0.06652,0.95158
527,-0.51996,0.81535
528,0.10222,1.17185
529,0.11335,1.30947
530,-0.14759,0.83674
531,0.16601,1.04412
532,-0.58743,0.80414
533,-0.62599,0.81048
534,0.21542,0.96743
535,0.19048,0.97145
536,0.07311,0.96508
537,0.17108,0.64722
538,-0.07724,0.80737
539,0.11308,1.05214
540,-0.13771,1.2945
541,-0.14088,1.1002
542,-0.20788,0.94892
543,-0.01399,1.20536
544,-0.1446,1.08224
545,0.03741,1.24441
546,-0.05235,0.91929
547,-0.42534,0.79446
548,-0.06989,0.93044
549,-0.03705,1.37658
550,-0.06639,0.92628
551,-0.13654,1.08936
552,-0.07013,0.81058
553,-0.22387,0.97576
554,-0.00463,1.22115
555,-0.01213,1.21915
556,-0.35781,0.93364
557,-0.57247,0.93379
558,0.00269,1.06655
559,-0.03343,1.18329
560,0.00387,1.04103
561,-0.14074,1.1072
562,-0.5523,0.94708
563,-0.148,1.07916
564,-0.01993,1.05167
565,-0.4868,1.10774
566,-0.132,1.27771
567,-0.40034,0.92745
568,-0.21136,0.96497
569,-0.41921,0.78034
570,-0.22852,0.97778
571,-0.52937,0.95636
572,-0.40348,0.94235
573,-0.26574,1.3595
574,-0.34605,1.22959
575,-0.12012,1.31032
576,-0.14407,1.28276
577,-0.22538,1.17878
578,-0.22849,1.17822
579,-0.14918,1.06963
580,-0.13622,1.28851
581,-0.23056,1.17605
582,-0.26598,1.36709
583,-0.26353,0.81123
584,-0.5935,1.16847
585,-0.27618,0.84387
586,-0.2124,0.95733
587,-0.23082,1.17626
588,-0.13739,1.27767
589,-0.13538,1.29765
590,-0.00648,1.21842
591,-0.39867,0.95065
592,-0.52746,0.96151
593,-0.04489,1.18902
594,-0.59749,1.16699
595,-0.25731,1.37021
596,-0.51551,0.97006
597,-0.49943,0.98888
598,-0.26642,0.84122
599,-0.24994,1.37646
600,-0.64556,1.27967
601,-0.68282,0.99726
602,-0.35836,1.24428
603,-0.40189,1.3631
604,-0.77291,1.27588
605,-0.66633,1.01049
606,-0.75361,1.14563
607,-0.49456,1.27425
608,-0.6657,1.00595
609,-0.7546,1.15444
610,-0.59841,1.18231
611,-0.66308,1.32183
612,-0.7319,1.1449
613,-0.75387,1.27691
614,-0.69584,1.01053
615,-0.74183,1.14043
616,-0.75864,1.27577
617,-0.72382,1.14628
618,-0.69964,1.00681
619,-0.35888,1.24135
620,-0.66485,1.34312
621,-0.2736,1.35567
622,-0.40293,1.43794
623,-0.53989,1.41881
624,-0.27444,1.35188
625,-0.75198,1.14779
626,-0.65065,1.30406
627,-0.75778,1.14142
628,-0.46157,1.10424
629,-0.50119,1.28479
630,-0.49377,1.27377
631,-0.36144,1.25081
632,-0.59508,1.17033
633,-0.4919,1.27384
634,-0.64281,1.04809
635,-0.32027,1.08783
636,-0.49432,1.27153
637,-0.47125,1.11055
638,-0.35245,1.22075
639,-0.49535,1.27716
640,-0.7232,1.14309
641,-0.39775,1.42281
642,-0.51798,0.97053
643,-0.68177,1.00773
644,-0.31391,1.05831
645,-0.26394,1.35718
646,-0.46016,1.09974
647,-0.27749,1.34963
648,-0.68911,1.01177
649,-0.65545,0.99535
650,-0.64594,1.04113
651,-0.2268,0.99177
652,-0.72456,1.14131
653,-0.4947,1.2741
654,-0.36399,0.9446
655,-0.46678,1.10272
656,-0.31665,1.07374
657,-0.3865,0.94482
658,-0.34862,1.17553
659,-0.46635,1.10836
660,-0.04105,0.46286
661,-0.05434,0.46855
662,-0.08021,0.34041
663,-0.0888,0.32443
664,-0.08398,0.3349
665,-0.04573,0.60991
666,-0.0747,0.32105
667,-0.07917,0.32344
668,0.03189,0.36957
669,0.06272,0.51429
670,0.07731,0.48698
671,0.07979,0.4737
672,0.08087,0.48969
673,0.0986,0.46465
674,0.10103,0.46372
675,0.0462,0.34447
676,-0.03974,0.45604
677,0.08738,0.49062
678,-0.04024,0.4492
679,0.03863,0.35841
680,0.18842,0.11893
681,0.08698,0.03694
682,0.0854,0.04219
683,-0.05267,-0.02557
684,-0.08231,-0.15375
685,-0.076,-0.16442
686,0.10133,0.03553
687,-0.07481,-0.17703
688,-0.08564,-0.17434
689,-0.03562,-0.04688
690,-0.04672,-0.04287
691,-0.0811,-0.19116
692,-0.08853,-0.15717
693,-0.05936,-0.02424
694,-0.02513,-0.05437
695,0.08821,0.03743
696,-0.03725,-0.04893
697,0.0841,0.0396
698,0.08057,0.05926
699,0.08678,0.0399
700,0.26399,-0.19957
701,0.28687,-0.07528
702,0.11331,-0.22943
703,0.27577,-0.06633
704,0.25629,-0.19602
705,0.13918,-0.23314
706,0.13062,-0.23369
707,0.24906,-0.1919
708,0.255,-0.19889
709,0.13551,-0.23159
710,0.29266,-0.07991
711,0.259,-0.20139
712,0.28359,-0.07079
713,0.29835,-0.08573
714,0.25745,-0.20051
715,0.30258,-0.07815
716,0.13412,-0.23454
717,0.10314,-0.24117
718,0.131,-0.23298
719,0.2886,-0.07713
720,0.49459,0.09245
721,0.47743,-0.07992
722,0.58944,0.00856
723,0.5868,-0.0011
724,0.48306,-0.07956
725,0.48059,-0.08185
726,0.4732,0.07988
727,0.49032,-0.07146
728,0.48845,-0.07137
729,0.46889,-0.0917
730,0.49581,0.0953
731,0.49234,-0.07386
732,0.59691,-0.0214
733,0.58886,0.00905
734,0.49447,-0.07598
735,0.48212,-0.08161
736,0.482,0.08498
737,0.47088,0.07725
738,0.48811,-0.07371
739,0.47562,-0.08465
740,0.70402,0.11535
741,0.55485,0.18197
742,0.61373,0.03784
743,0.61415,0.03733
744,0.59803,0.06057
745,0.70145,0.11896
746,0.70194,0.11587
747,0.56084,0.18413
748,0.70131,0.11869
749,0.55543,0.18152
750,0.71317,0.11549
751,0.58183,0.17557
752,0.57576,0.1857
753,0.70824,0.12372
754,0.70494,0.12121
755,0.61521,0.03548
756,0.70342,0.10508
757,0.57627,0.18532
758,0.7004,0.115
759,0.70183,0.11454
760,0.712,0.27412
761,0.66016,0.34605
762,0.65307,0.34424
763,0.7039,0.26989
764,0.74632,0.50064
765,0.71318,0.49156
766,0.6528,0.34052
767,0.64904,0.37207
768,0.72153,0.49047
769,0.66146,0.35765
770,0.66063,0.35442
771,0.72524,0.49453
772,0.73128,0.49511
773,0.72418,0.27578
774,0.63664,0.35773
775,0.70292,0.49209
776,0.72097,0.2735
777,0.70325,0.27086
778,0.71522,0.27205
779,0.76783,0.28342
780,0.77503,0.39552
781,0.80157,0.40183
782,0.77489,0.39554
783,0.80145,0.39553
784,0.80038,0.4005
785,0.78041,0.30234
786,0.80224,0.40242
787,0.79655,0.39943
788,0.79336,0.40004
789,0.79173,0.30022
790,0.80038,0.4005
791,0.80038,0.4005
792,0.80145,0.39553
793,0.79629,0.39806
794,0.73714,0.48507
795,0.79522,0.3994
796,0.80031,0.40053
797,0.80038,0.4005
798,0.80074,0.40445
799,0.80068,0.39941
