id,x,y
258,-0.48098,0.50689
259,-0.23206,0.63163
260,-0.14523,0.60264
261,-0.62754,0.14799
262,-0.46922,0.36946
263,-0.22373,0.60635
264,-0.19591,0.61224
265,-0.50734,0.50725
266,-0.51656,0.47527
267,-0.67007,0.1574
268,-0.50562,0.49109
269,-0.16844,0.62558
270,-0.18174,0.58983
271,-0.55024,0.46083
272,-0.44436,0.43686
273,-0.45138,0.43791
274,-0.70139,0.16232
275,-0.71724,0.14495
276,-0.49466,0.45596
277,-0.45252,0.43235
278,-0.44795,0.42583
279,-0.42051,0.42346
280,-0.50289,0.49874
281,-0.66831,-0.22131
282,-0.51953,0.53336
283,-0.68614,-0.23312
284,-0.2349,0.29981
285,-0.51094,0.45762
286,-0.55708,0.48356
287,-0.54885,-0.26808
288,-0.55237,0.4525
289,-0.31266,0.22827
290,-0.51693,0.45753
291,-0.5174,0.44708
292,-0.69174,0.17411
293,-0.75531,0.14102
294,-0.5688,-0.25058
295,-0.32299,0.07425
296,-0.12728,0.47608
297,-0.46625,0.41924
298,-0.4617,0.39891
299,-0.7468,0.17444
300,-0.57418,-0.24476
301,-0.70863,0.13419
302,-0.75836,0.10767
303,-0.2823,0.09675
304,-0.72799,0.14843
305,-0.63252,-0.25671
306,-0.64626,-0.22788
307,-0.59878,-0.25826
308,-0.75874,0.0995
309,-0.26388,-0.16107
310,-0.72826,0.10868
311,-0.69748,-0.21857
312,-0.61841,-0.23068
313,-0.65284,-0.23192
314,-0.61464,-0.24107
315,-0.71584,0.15573
316,-0.06432,0.24973
317,-0.72504,0.1089
318,-0.27349,0.09026
319,-0.63803,-0.21984
320,-0.72425,0.12244
321,-0.23536,-0.1745
322,-0.6379,-0.22665
323,-0.62305,-0.21844
324,-0.39074,0.14643
325,-0.73031,0.14093
326,-0.69673,-0.21832
327,-0.77895,0.09623
328,-0.53538,-0.25858
329,-0.75033,0.12151
330,0.1707,-0.65671
331,0.32597,-0.4372
332,0.16655,0.625
333,0.13719,0.55839
334,0.11573,-0.6828
335,0.12559,-0.60563
336,0.3478,-0.44672
337,0.15775,0.5938
338,0.12196,-0.63316
339,0.15325,0.56971
340,0.17401,0.61159
341,0.16594,0.61655
342,0.25122,0.62021
343,0.07585,-0.62923
344,0.34112,-0.47141
345,0.0559,0.66827
346,0.14897,0.56767
347,0.06412,-0.64239
348,0.03564,-0.64608
349,0.20566,0.57024
350,-0.26142,-0.61784
351,0.02881,-0.64477
352,0.11657,-0.64502
353,0.19154,0.63991
354,0.08282,-0.61718
355,0.1808,0.60918
356,0.1856,0.61714
357,0.21145,0.55502
358,0.13947,-0.65444
359,0.26146,0.64684
360,-0.31689,-0.61167
361,-0.03684,-0.42753
362,-0.29133,-0.59009
363,-0.271,-0.5152
364,-0.31924,-0.59649
365,-0.27544,-0.64244
366,-0.26926,-0.62851
367,-0.3667,-0.56442
368,-0.3616,-0.58116
369,0.20192,-0.37466
370,-0.09404,-0.44575
371,-0.22332,-0.44069
372,-0.36563,-0.57264
373,-0.27717,-0.52654
374,-0.30563,-0.60741
375,0.02592,-0.53751
376,-0.438,-0.56737
377,-0.34068,-0.59654
378,-0.35489,-0.57412
379,-0.30303,-0.61787
380,-0.34228,-0.56394
381,-0.25225,-0.63211
382,-0.31822,-0.55156
383,-0.30914,-0.51928
384,-0.39486,-0.56959
385,-0.24029,-0.63483
386,-0.25824,-0.57933
387,-0.34967,-0.57638
388,-0.26092,-0.55097
389,-0.26141,-0.58135
390,0.12097,-0.67665
391,0.08553,-0.6441
392,0.03212,-0.64023
393,0.05548,-0.65634
394,0.06463,-0.66535
395,-0.3026,-0.62274
396,-0.26289,-0.63864
397,0.35096,-0.4624
398,0.03212,-0.64023
399,0.39475,-0.53337
400,-0.28909,-0.61727
401,0.13753,-0.65185
402,0.06412,-0.64239
403,0.12592,-0.64424
404,0.04873,-0.65489
405,0.0974,-0.66832
406,0.06065,-0.62477
407,0.06727,-0.66182
408,0.09185,-0.65587
409,0.07051,-0.59034
410,0.08351,-0.56819
411,0.04296,-0.66257
412,0.05178,-0.63225
413,0.06106,-0.59672
414,0.09013,-0.6296
415,0.03212,-0.64023
416,0.1544,-0.62931
417,0.37893,-0.48468
418,0.07238,-0.64829
419,0.05672,-0.65529
420,0.9679,-0.00691
421,0.45351,-0.62319
422,0.45982,0.60682
423,0.26984,0.23515
424,0.92868,-0.33265
425,0.12081,0.74861
426,-0.26373,-0.64874
427,0.44893,0.68791
428,0.45157,0.59453
429,0.68679,0.45067
430,0.46057,-0.49646
431,0.12108,0.2491
432,0.72873,0.5018
433,0.40345,0.59948
434,0.61105,-0.51004
435,-0.36957,-0.48857
436,0.63432,0.45654
437,0.40332,-0.55172
438,-0.21572,-0.64289
439,0.72009,0.51297
440,0.44556,-0.67808
441,0.89361,0.2872
442,0.41345,0.23923
443,0.55226,-0.60524
444,0.38983,0.60695
445,-0.55119,-0.26083
446,0.40566,0.61494
447,0.28675,0.7336
448,0.23868,0.68543
449,0.70349,0.48662
450,-0.11288,0.53615
451,-0.12844,0.57905
452,-0.12573,0.43765
453,-0.20606,0.57361
454,0.55334,0.45586
455,-0.16909,-0.28613
456,0.463,-0.46682
457,-0.49937,0.50344
458,0.21959,0.28439
459,-0.25851,0.11729
460,0.47285,-0.49596
461,-0.11096,-0.26213
462,-0.56319,-0.2748
463,0.48948,-0.14677
464,-0.14664,0.43709
465,-0.01197,0.25828
466,0.41701,0.60758
467,0.44883,-0.69205
468,0.26918,0.28324
469,0.56722,-0.19519
470,0.36535,0.28381
471,-0.15608,0.34783
472,0.35628,-0.09027
473,0.42222,-0.49211
474,0.15705,-0.35209
475,-0.1226,0.37653
476,0.28633,-0.3721
477,0.06772,-0.07102
478,0.27304,0.5733
479,-0.07739,0.39677
480,0.31931,-0.09117
481,-0.11805,-0.27142
482,-0.38208,0.09239
483,-0.03968,0.24279
484,0.4807,-0.13241
485,0.07649,0.25244
486,-0.26326,0.22657
487,-0.54458,0.4418
488,0.04113,-0.45953
489,-0.24972,-0.13607
490,-0.11254,0.57962
491,-0.16007,0.62003
492,-0.14614,0.33809
493,0.14915,-0.338
494,-0.29646,0.0756
495,0.31923,-0.06507
496,-0.01729,0.23881
497,0.31746,-0.12063
498,-0.07997,0.51112
499,-0.16198,0.26601
500,0.13599,0.26239
501,0.28779,0.28102
502,0.63876,-0.15217
503,-0.72581,0.12355
504,-0.18359,0.5582
505,0.30221,-0.29625
506,-0.14344,0.41269
507,0.20985,0.29515
508,0.28174,0.3022
509,-0.13551,0.59047
510,0.13988,0.20009
511,0.09314,0.23723
512,0.2269,-0.33471
513,0.07175,0.13463
514,-0.35843,-0.4945
515,0.00031,-0.20302
516,0.22592,0.55883
517,0.38847,0.25443
518,-0.16509,0.36412
519,0.24288,0.27767
520,-0.09544,0.21451
521,-0.54228,-0.28393
522,-0.14867,0.39418
523,0.18258,0.29038
524,-0.29717,0.0656
525,-0.56449,-0.2307
526,-0.7736,0.11241
527,0.05649,0.18192
528,-0.52633,0.40887
529,-0.24803,-0.49373
530,0.28696,-0.15455
531,-0.01091,0.11047
532,-0.56956,-0.26748
533,-0.1261,-0.3205
534,-0.08088,0.21736
535,-0.27954,0.21256
536,0.10538,-0.08832
537,-0.23125,-0.1628
538,-0.22002,-0.18595
539,-0.78277,0.11189
540,-0.46523,0.37945
541,-0.76345,0.11246
542,-0.67351,0.14347
543,-0.1302,-0.27172
544,-0.6406,-0.21906
545,-0.55231,-0.25392
546,-0.68929,0.15583
547,0.00133,-0.26929
548,-0.27235,-0.1718
549,-0.12288,0.27079
550,-0.65405,0.12123
551,-0.59352,-0.24666
552,-0.00814,0.38544
553,-0.6891,0.17892
554,0.1419,-0.06961
555,0.05,0.10188
556,-0.2504,-0.26509
557,-0.52046,0.4592
558,-0.72226,0.12204
559,0.13035,0.26915
560,-0.05577,0.26828
561,-0.31356,0.0851
562,-0.32732,-0.21753
563,-0.71606,0.17067
564,-0.52678,-0.27911
565,-0.17636,-0.23737
566,-0.20908,-0.28018
567,-0.26407,-0.15736
568,-0.16252,-0.28692
569,-0.57639,-0.2381
570,-0.47373,0.43512
571,-0.57203,-0.24456
572,-0.58033,-0.23798
573,-0.70765,-0.21454
574,-0.42369,0.13792
575,-0.27623,0.12886
576,-0.35429,0.06092
577,-0.52116,-0.24935
578,-0.13257,0.27936
579,-0.59308,-0.21194
580,-0.36215,0.12873
581,-0.17173,-0.36074
582,-0.66847,0.15693
583,-0.74806,0.17285
584,-0.62903,-0.22687
585,-0.03301,-0.32472
586,-0.48951,-0.26844
587,-0.70808,0.17738
588,-0.39657,0.12103
589,-0.70968,0.14569
590,-0.61155,-0.2269
591,-0.33114,0.21334
592,-0.54426,-0.22112
593,-0.72748,0.10645
594,-0.51241,0.43574
595,-0.58133,-0.22241
596,-0.46651,0.38353
597,-0.7151,0.10832
598,-0.28405,-0.19256
599,-0.24254,0.24767
600,-0.744,0.11117
601,-0.67232,0.12914
602,-0.65973,-0.23779
603,-0.56917,0.11538
604,-0.68578,0.14117
605,-0.27141,-0.16249
606,-0.62535,-0.22246
607,-0.67437,0.15352
608,-0.71358,0.16751
609,-0.57919,-0.26716
610,-0.7534,0.14688
611,-0.42005,0.11067
612,-0.28785,0.08879
613,-0.70968,-0.21235
614,-0.60069,-0.25087
615,-0.63888,-0.22467
616,-0.5906,-0.28232
617,-0.62885,-0.24527
618,-0.21253,-0.14172
619,-0.65735,0.12795
620,-0.57921,-0.22089
621,-0.70793,0.11778
622,-0.29884,-0.19821
623,-0.0215,-0.22073
624,-0.65619,-0.22042
625,-0.74765,0.09835
626,-0.54156,-0.25155
627,-0.27828,-0.17532
628,-0.63743,-0.24571
629,-0.6532,-0.22388
630,-0.71963,0.14008
631,-0.49883,0.38993
632,-0.66846,-0.21391
633,-0.27883,-0.17967
634,-0.64632,-0.2381
635,-0.6092,0.11181
636,-0.36936,0.04522
637,-0.40313,0.1021
638,-0.71461,0.1473
639,-0.67709,0.1637
640,-0.77594,0.10059
641,-0.3532,0.09917
642,-0.77052,0.12819
643,-0.32552,0.05162
644,-0.31097,0.11502
645,-0.58581,-0.29749
646,-0.40983,0.15199
647,-0.63325,-0.25198
648,-0.26417,-0.16439
649,-0.58186,-0.24861
650,-0.73833,0.12633
651,-0.48637,0.39606
652,-0.276,-0.17381
653,-0.63321,-0.23663
654,-0.63735,-0.2291
655,-0.67731,0.12901
656,-0.51773,-0.25668
657,-0.7321,0.10514
658,-0.46185,0.43315
659,-0.62418,-0.24127
660,-0.11819,-0.25992
661,-0.27887,-0.17364
662,-0.31853,0.07155
663,-0.22341,-0.13547
664,-0.58096,-0.24601
665,-0.63426,-0.23677
666,-0.29215,0.13498
667,-0.29938,0.05453
668,-0.40656,0.05505
669,-0.01972,-0.2057
670,-0.35326,0.16849
671,-0.29319,-0.19067
672,0.18035,0.24681
673,-0.27005,-0.16569
674,-0.70159,0.13947
675,-0.67297,0.13065
676,-0.37139,0.11046
677,-0.22158,-0.10074
678,0.01954,-0.11974
679,-0.61093,-0.23693
680,0.45409,-0.15679
681,0.45348,0.15654
682,0.23725,-0.12287
683,0.49874,0.07831
684,0.23926,-0.11922
685,0.38726,-0.08848
686,0.34392,-0.1053
687,0.48041,0.14442
688,0.36041,0.24447
689,0.55306,0.15545
690,0.43798,-0.15025
691,0.551,-0.20383
692,0.24533,-0.13364
693,0.33321,-0.09603
694,0.39454,-0.44429
695,0.16053,-0.17545
696,0.21876,-0.07116
697,0.42762,-0.0519
698,0.34014,-0.119
699,0.22048,-0.13713
700,0.71082,0.02165
701,0.61198,0.39002
702,0.64784,0.43799
703,0.59756,0.09736
704,0.73137,0.47318
705,0.66016,0.41025
706,0.67033,0.08368
707,0.693,0.45077
708,0.66805,0.47259
709,0.67184,0.42903
710,0.65913,0.39206
711,0.6788,0.41825
712,0.64523,0.4013
713,0.65428,0.42845
714,0.62886,0.38966
715,0.61025,0.41446
716,0.6874,0.45099
717,0.67033,0.46062
718,0.70187,0.44376
719,0.6369,-0.19682
720,0.9128,0.25171
721,0.9031,0.26672
722,0.88673,0.282
723,0.9133,0.25481
724,0.90776,0.25932
725,0.87881,0.2801
726,0.90153,0.26115
727,0.95445,0.07627
728,0.90179,0.26316
729,0.90699,0.25772
730,0.91272,0.25263
731,0.9064,0.25616
732,0.95536,0.02747
733,0.91958,0.24498
734,0.93422,0.2083
735,0.93364,0.2179
736,0.95534,0.05514
737,0.91317,0.25211
738,0.95462,0.05036
739,0.90709,0.26009
740,0.98858,-0.04567
741,0.97562,-0.01685
742,0.96054,0.0218
743,0.94906,0.12439
744,0.95523,0.07164
745,0.97562,-0.01685
746,0.98042,-0.02464
747,0.98895,-0.04588
748,0.97095,-0.00976
749,0.97975,-0.02649
750,0.98396,-0.03589
751,1.0,-0.07865
752,0.96092,0.02092
753,0.98588,-0.03496
754,0.97598,-0.01738
755,0.99081,-0.05839
756,0.96013,0.02482
757,0.97492,-0.0171
758,0.97198,-0.00949
759,0.97562,-0.01685
760,0.91175,-0.42538
761,0.91666,-0.40704
762,0.9323,-0.34863
763,0.89716,-0.42059
764,0.92286,-0.3809
765,0.91818,-0.40324
766,0.91641,-0.40871
767,0.98997,-0.07778
768,0.91175,-0.42538
769,0.92286,-0.3809
770,0.91818,-0.40324
771,0.9229,-0.38064
772,0.89716,-0.42059
773,0.93605,-0.34265
774,0.9323,-0.34863
775,0.90938,-0.43335
776,0.91666,-0.40704
777,0.90938,-0.43335
778,0.91205,-0.424
779,0.92286,-0.3809
780,0.91175,-0.42538
781,0.91175,-0.42538
782,0.90938,-0.43335
783,0.90938,-0.43335
784,0.91175,-0.42538
785,0.91205,-0.424
786,0.89716,-0.42059
787,0.90938,-0.43335
788,0.89716,-0.42059
789,0.89716,-0.42059
790,0.91175,-0.42538
791,0.90938,-0.43335
792,0.89716,-0.42059
793,0.90938,-0.43335
794,0.90938,-0.43335
795,0.89716,-0.42059
796,0.89716,-0.42059
797,0.91205,-0.424
798,0.90938,-0.43335
799,0.90938,-0.43335
