id,x,y
316,0.25381,-0.02771
317,0.49873,0.09846
318,0.40089,-0.26471
319,0.29647,0.22185
320,0.27778,-0.03877
321,0.39844,-0.25928
322,0.27014,0.22961
323,0.26554,0.23156
324,0.24076,0.24836
325,0.54497,0.09198
326,0.46586,0.39777
327,0.49448,0.07089
328,0.43658,-0.27402
329,0.23988,0.23265
330,0.74528,-0.74061
331,1.47374,-0.03837
332,1.35799,0.62163
333,1.01271,-0.72253
334,1.50476,0.27832
335,1.51971,0.26962
336,1.46956,-0.04586
337,1.31395,0.60448
338,1.23069,-0.50198
339,1.3578,-0.28395
340,1.48214,0.25845
341,1.41667,-0.29597
342,1.00092,-0.70232
343,1.47583,-0.0442
344,1.04897,-0.76946
345,1.52918,0.27576
346,0.99429,-0.67239
347,1.48321,-0.38842
348,0.81571,-0.76789
349,1.45336,-0.04039
350,1.02345,-0.66321
351,1.37792,-0.26748
352,1.34556,-0.27401
353,0.82387,-0.74857
354,1.46979,-0.02543
355,1.07796,-0.79918
356,1.37316,-0.26706
357,1.18608,-0.46833
358,0.99722,-0.64196
359,1.22497,-0.49634
360,1.28848,0.12772
361,1.28464,0.14543
362,1.28574,0.14854
363,1.28235,0.16343
364,1.21116,0.40913
365,1.22349,0.39218
366,1.09026,0.59594
367,1.23523,0.40049
368,1.21378,0.37749
369,1.22035,0.4071
370,1.28803,0.15164
371,1.27181,0.16395
372,1.21066,0.41122
373,1.2323,0.42678
374,1.20237,0.38938
375,1.18922,0.34264
376,1.29472,0.10816
377,1.06629,0.6041
378,1.23999,0.40719
379,1.21087,0.41273
380,1.08754,0.57735
381,1.22211,0.38366
382,1.19516,0.37813
383,1.09575,0.56273
384,1.07871,0.57187
385,1.24275,0.42714
386,1.20825,0.40539
387,1.30686,0.16652
388,1.33797,0.11509
389,1.27551,0.15087
390,1.31603,-0.68731
391,1.43192,-0.35357
392,1.46821,-0.36228
393,1.48773,-0.36684
394,1.33323,-0.62871
395,1.30219,-0.61841
396,1.31126,-0.67267
397,1.30757,-0.60901
398,1.42963,-0.33055
399,1.30517,-0.58711
400,1.43934,-0.31204
401,1.40116,-0.28202
402,1.43432,-0.38137
403,1.44039,-0.31564
404,1.31375,-0.66425
405,1.29879,-0.60082
406,1.39374,-0.29532
407,1.31752,-0.6613
408,1.32206,-0.65704
409,1.4504,-0.34002
410,1.46845,-0.44461
411,1.33171,-0.69853
412,1.44113,-0.34761
413,1.3044,-0.62432
414,1.30385,-0.64409
415,1.30664,-0.63593
416,1.31264,-0.61841
417,1.35215,-0.68946
418,1.31097,-0.63629
419,1.3218,-0.65214
420,1.96358,0.18198
421,1.6566,-0.13125
422,0.89602,0.55906
423,1.54447,-0.03921
424,1.83816,0.44885
425,1.62803,-0.03678
426,1.92219,-0.36502
427,1.22195,0.11092
428,1.39444,0.5661
429,0.92878,0.72614
430,1.47414,0.60259
431,1.53337,-0.0283
432,1.09285,0.68349
433,1.16914,0.72766
434,1.32301,0.57906
435,1.37152,0.57729
436,1.77194,-0.53374
437,1.61413,-0.58979
438,1.46187,0.59864
439,1.53727,0.59068
440,1.09746,0.66983
441,1.69565,0.59297
442,1.26239,0.13199
443,0.8723,0.64618
444,1.06472,-0.76906
445,1.1,-0.77143
446,1.36288,0.69552
447,1.16674,-0.47968
448,1.52221,0.54855
449,1.22812,0.3997
450,1.58808,-0.5943
451,1.02527,0.6474
452,0.80038,-0.54908
453,1.16181,-0.10065
454,1.06634,-0.82462
455,0.96301,-0.59246
456,1.44445,-0.03196
457,1.39615,0.53013
458,1.45878,0.60393
459,1.00071,-0.06569
460,0.92993,0.28407
461,1.03205,0.24915
462,1.34388,-0.24422
463,1.55458,-0.06131
464,1.50354,-0.3335
465,0.58205,-0.42814
466,1.32387,-0.66057
467,0.98973,0.29884
468,0.98924,0.52152
469,1.5748,-0.02791
470,1.5033,0.29719
471,0.98032,-0.35357
472,1.10956,0.60653
473,1.69549,-0.33766
474,0.91842,0.50695
475,1.41569,0.58674
476,1.35961,-0.67941
477,0.96442,0.47244
478,1.18266,0.12802
479,1.1786,-0.11685
480,0.58734,-0.42287
481,0.96573,-0.3597
482,0.83263,0.4844
483,1.63165,-0.16177
484,1.01017,0.27516
485,1.02492,-0.04902
486,0.79669,0.50123
487,1.04232,0.50238
488,0.95791,-0.05347
489,1.13268,0.62844
490,0.72547,0.45033
491,0.9918,-0.36089
492,1.02054,0.29257
493,1.53953,0.28202
494,1.45391,0.28665
495,1.34877,-0.62827
496,0.93732,0.29595
497,0.91088,0.48864
498,1.03034,-0.37183
499,1.0888,0.62143
500,0.88101,0.67475
501,0.96249,0.20453
502,1.00583,-0.05256
503,0.83274,-0.58037
504,0.9487,0.21626
505,0.71744,-0.26458
506,1.07908,-0.35469
507,1.48756,-0.02974
508,1.45837,0.2654
509,0.96413,0.48375
510,0.99664,0.27697
511,0.78011,-0.56181
512,1.00084,0.27836
513,0.63524,0.54687
514,0.83847,0.08803
515,0.69827,-0.21456
516,0.75976,0.32169
517,0.68943,-0.21474
518,1.01005,-0.03098
519,0.51376,-0.4505
520,0.82351,-0.53678
521,0.59762,-0.47401
522,0.9583,-0.04956
523,0.76976,-0.5571
524,0.36834,-0.33844
525,0.97695,-0.35378
526,0.65202,-0.33834
527,1.02774,0.30824
528,1.01932,0.50543
529,0.96035,-0.02482
530,0.99067,0.2725
531,0.465,0.4431
532,0.67412,0.58776
533,0.68457,0.25687
534,0.98609,0.25701
535,1.255,-0.1713
536,0.6321,0.54537
537,1.03379,-0.06351
538,0.5667,-0.44882
539,0.54006,-0.43206
540,0.68335,0.25544
541,0.55827,0.06578
542,0.64716,-0.19072
543,0.3847,-0.28852
544,0.92328,-0.02824
545,0.68756,0.29851
546,0.41581,-0.25551
547,0.68545,-0.17409
548,0.39662,-0.26947
549,0.46507,-0.22001
550,0.46363,-0.22879
551,0.67909,-0.34614
552,0.45829,0.4264
553,0.63216,0.32968
554,0.61369,-0.40177
555,0.59207,-0.40327
556,0.43388,0.42496
557,0.34145,0.22377
558,0.66592,-0.17187
559,0.62522,-0.41335
560,0.61133,0.01818
561,0.38026,-0.27052
562,0.48843,0.37637
563,0.52236,0.08611
564,0.6325,-0.39621
565,0.29771,-0.03357
566,0.69817,-0.2385
567,0.70674,-0.29677
568,0.40134,-0.31487
569,0.34699,-0.29947
570,0.53801,0.08445
571,0.43567,-0.24716
572,0.60182,0.02141
573,0.48448,0.38152
574,0.78085,0.10758
575,0.50076,0.0654
576,0.42222,-0.25918
577,0.51075,0.11124
578,0.28972,0.22764
579,0.68628,0.28214
580,0.68735,0.30885
581,0.30348,-0.02061
582,0.28302,0.22683
583,0.41929,-0.26985
584,0.66334,0.32545
585,0.40308,-0.30095
586,0.34906,-0.29923
587,0.25624,0.23775
588,0.69969,0.19513
589,0.57477,-0.42711
590,0.43615,-0.26674
591,0.30999,-0.02944
592,0.65,0.11755
593,0.39706,-0.28514
594,0.51393,0.09143
595,0.49987,0.11125
596,0.43253,-0.23206
597,0.64042,-0.38692
598,0.43763,-0.29812
599,0.71284,0.30546
600,0.28432,0.22374
601,0.5242,0.04737
602,0.52264,0.04595
603,0.65559,-0.17558
604,0.35736,-0.28683
605,0.25924,-0.0379
606,0.38005,-0.26229
607,0.26207,0.23517
608,0.21827,-0.05501
609,0.2627,-0.05885
610,0.25598,0.23393
611,0.43404,-0.32494
612,0.5141,0.05814
613,0.26388,-0.02365
614,0.25311,-0.02965
615,0.51421,0.06339
616,0.35718,-0.28996
617,0.28476,0.23239
618,0.27129,0.22909
619,0.25949,0.22876
620,0.26222,0.22848
621,0.2994,0.2252
622,0.27682,-0.02966
623,0.44253,0.42431
624,0.26925,-0.02829
625,0.26178,-0.02567
626,0.2553,-0.03123
627,0.29471,-0.03009
628,0.27469,-0.03622
629,0.50445,0.08454
630,0.33822,0.21277
631,0.29547,-0.03522
632,0.29721,-0.03403
633,0.37279,-0.274
634,0.6702,-0.30095
635,0.41044,-0.25201
636,0.24864,0.23529
637,0.29239,0.23579
638,0.29876,-0.03423
639,0.3774,-0.28539
640,0.39834,-0.27324
641,0.24315,0.24994
642,0.2608,0.23138
643,0.31728,-0.02804
644,0.29307,-0.02881
645,0.51359,0.08546
646,0.42502,-0.29133
647,0.24942,0.22509
648,0.69301,-0.26834
649,0.24908,0.23431
650,0.27927,-0.04029
651,0.71086,0.20735
652,0.50911,0.07611
653,0.50087,0.08607
654,0.2897,-0.03244
655,0.40923,-0.25599
656,0.58739,0.03658
657,0.25147,0.23772
658,0.3109,0.22215
659,0.58673,0.01787
660,0.61004,-0.45998
661,0.94616,-0.34869
662,0.68178,-0.38639
663,1.01714,-0.0814
664,0.92635,0.00806
665,0.70276,-0.13938
666,0.90231,-0.29477
667,0.6905,-0.20552
668,0.70061,-0.22247
669,1.01669,-0.09843
670,1.0077,-0.09202
671,0.69997,-0.22098
672,0.93856,-0.07535
673,0.66014,-0.13842
674,0.94904,-0.34707
675,0.65693,-0.16923
676,0.65361,-0.16509
677,0.94899,-0.04348
678,1.02886,-0.09784
679,0.75732,-0.35074
680,1.20978,-0.47072
681,1.06217,-0.67954
682,1.38988,-0.30314
683,1.33734,-0.28109
684,0.80713,-0.61863
685,1.05482,-0.60222
686,0.95911,-0.63115
687,1.19049,-0.44547
688,1.19353,-0.46624
689,1.24009,-0.50343
690,1.17526,-0.45102
691,1.46446,-0.39171
692,1.1841,-0.4547
693,1.24514,-0.5171
694,0.99377,-0.60227
695,0.84012,-0.60393
696,1.41506,-0.34568
697,1.00809,-0.64959
698,0.9847,-0.56893
699,1.0497,-0.67979
700,1.62004,-0.58209
701,1.72108,-0.36978
702,1.62364,-0.58318
703,1.75372,-0.37691
704,1.75711,-0.3938
705,1.72491,-0.37543
706,1.63067,-0.57398
707,1.73825,-0.37334
708,1.60323,-0.58168
709,1.56814,-0.59948
710,1.74904,-0.36901
711,1.72493,-0.37003
712,1.60705,-0.57328
713,1.62857,-0.56908
714,1.73822,-0.37344
715,1.58882,-0.5821
716,1.72492,-0.37418
717,1.73059,-0.38283
718,1.74441,-0.37536
719,1.73092,-0.37605
720,1.7564,0.39907
721,1.83292,0.43825
722,1.76013,0.3856
723,1.76169,0.39001
724,1.78265,0.45215
725,1.769,0.44301
726,1.82265,0.44223
727,1.95033,0.21532
728,1.8332,0.18296
729,1.76202,0.44717
730,1.80372,0.44975
731,1.84666,0.42384
732,1.85553,0.19038
733,1.81104,0.16617
734,1.80795,0.44839
735,1.78237,0.45455
736,1.8347,0.43276
737,1.77573,0.45203
738,1.81792,0.17756
739,1.77979,0.44677
740,1.95487,0.21615
741,1.86171,0.41276
742,1.93391,0.22257
743,1.94427,0.21865
744,1.95997,0.20822
745,1.93403,0.22524
746,1.94441,0.2195
747,1.94727,0.21599
748,1.93976,0.22179
749,1.94958,0.21884
750,1.83683,0.4285
751,1.95824,0.19628
752,1.85643,0.41328
753,1.93922,0.21993
754,1.94378,0.22567
755,1.96162,0.20839
756,1.95905,0.18996
757,1.93345,0.22401
758,1.95554,0.21653
759,1.85363,0.41722
760,1.9926,-0.14147
761,1.98503,-0.14538
762,1.9926,-0.14147
763,1.9704,-0.13285
764,1.9978,0.14609
765,1.99153,-0.15336
766,2.0,-0.09143
767,1.99128,-0.14968
768,1.95397,0.15111
769,1.9926,-0.14147
770,1.99851,-0.09548
771,1.9704,-0.13285
772,1.9926,-0.13454
773,1.99788,0.13716
774,1.95759,0.1667
775,1.99287,-0.12555
776,1.99303,-0.12946
777,1.99297,-0.13996
778,1.99275,-0.1422
779,1.99851,-0.09548
780,1.99176,-0.15604
781,1.99176,-0.15604
782,1.98147,-0.14579
783,1.98503,-0.14538
784,1.99176,-0.15604
785,1.98147,-0.14579
786,1.99153,-0.15336
787,1.98147,-0.14579
788,1.99176,-0.15604
789,1.98147,-0.14579
790,1.99176,-0.15604
791,1.98147,-0.14579
792,1.99176,-0.15604
793,1.98147,-0.14579
794,1.99128,-0.14967
795,1.99176,-0.15604
796,1.98147,-0.14579
797,1.99176,-0.15604
798,1.98147,-0.14579
799,1.99176,-0.15604
